"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","external_gene_name","transcript_length"
"1","ENSG00000000003",300.387460732735,-0.269273062869303,0.142611934624294,-1.88815237363333,0.0590054974710233,0.0877600613516934,"tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]","TSPAN6",3796
"2","ENSG00000000419",1434.32247547018,-0.199926286192941,0.0585156672271709,-3.41662832650925,0.000634017744859077,0.00134160751471887,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]","DPM1",3004
"3","ENSG00000000457",724.539334527406,-0.519045566862681,0.105424928285424,-4.9233665633372,8.50678896344882e-07,2.57757487326283e-06,"SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]","SCYL3",6308
"4","ENSG00000000460",291.709146375501,0.217968748053038,0.116903747634145,1.86451463245798,0.0622494686668299,0.0921847227072482,"FIGNL1 interacting regulator of recombination and mitosis [Source:HGNC Symbol;Acc:HGNC:25565]","FIRRM",4355
"5","ENSG00000001036",1263.52346717163,-0.252001134239468,0.0675404157395752,-3.73111612476807,0.000190633320816017,0.000435982054632801,"alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]","FUCA2",2385
"6","ENSG00000001084",1022.70444175638,-0.205040036437854,0.0843027299917076,-2.43218738536727,0.0150079406866159,0.0252793756555341,"glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311]","GCLC",3785
"7","ENSG00000001167",886.238087034003,-0.203575725427295,0.084749571788147,-2.40208559326039,0.0163018935469111,0.0272570507231004,"nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804]","NFYA",6209
"8","ENSG00000001460",212.390508931723,0.590967373608623,0.171334556974259,3.44920128224575,0.000562247428147622,0.00120066614966082,"sperm tail PG-rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28070]","STPG1",6016
"9","ENSG00000001461",1985.34150784857,0.208494343103273,0.0526032841803341,3.96352331136806,7.38516483572399e-05,0.000178626873789943,"NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]","NIPAL3",7757
"10","ENSG00000001497",1711.77347692599,0.246670416947609,0.0521126520014538,4.73340748309505,2.20781622050248e-06,6.42650730850488e-06,"LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]","LAS1L",7570
"11","ENSG00000001561",401.900437631121,-0.18586932040216,0.118367702325146,-1.57027057846906,0.116352175903524,0.161658503557196,"ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359]","ENPP4",4644
"12","ENSG00000001617",4535.42234521463,0.459065247819645,0.0464838774931205,9.87579506222531,5.30108867134775e-23,4.87430610882399e-22,"semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]","SEMA3F",3607
"13","ENSG00000001629",1701.63897942834,-0.796608018205117,0.0730745016109678,-10.9013130523432,1.13605881298706e-27,1.28733557398533e-26,"ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]","ANKIB1",6340
"14","ENSG00000001630",2481.15452151935,-0.689527634803432,0.0723075530003698,-9.53603885336718,1.48392300765632e-21,1.27277190775265e-20,"cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]","CYP51A1",3155
"15","ENSG00000001631",729.959589845991,-0.693062688207315,0.106914612458279,-6.48239442927191,9.02782522895484e-11,3.93908460056944e-10,"KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]","KRIT1",6688
"16","ENSG00000002016",192.592118185411,-0.202413899476034,0.207544702593283,-0.975278563831603,0.329422100632802,0.401899901634097,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]","RAD52",3023
"17","ENSG00000002330",1250.10449081473,-0.279551325827409,0.0764819003224267,-3.65513049033689,0.000257051198506832,0.000576340038670389,"BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]","BAD",1157
"18","ENSG00000002549",1309.52554650861,-0.772650777445168,0.0724188114531888,-10.6691999211366,1.41842440204333e-26,1.54413760155553e-25,"leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]","LAP3",2209
"19","ENSG00000002822",646.280623781372,-0.621046763419528,0.113143166713852,-5.48903465810008,4.04136328810316e-08,1.39735158908153e-07,"mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]","MAD1L1",2991
"20","ENSG00000002834",15845.1407871598,0.371999013151889,0.0286905865320404,12.9658908414597,1.90998431413456e-38,3.33351149732332e-37,"LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]","LASP1",4023
"21","ENSG00000002919",656.842898916272,0.0549517281262206,0.0991744471379208,0.554091600327248,0.579516158356764,0.646653134085024,"sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]","SNX11",2992
"22","ENSG00000002933",46.4965764745614,-0.515533759313687,0.271589256772695,-1.89821116431406,0.0576682707167134,0.0859971234373621,"transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930]","TMEM176A",2065
"23","ENSG00000003056",2179.57770127068,0.218948924089844,0.0771986350588008,2.83617610496706,0.0045657262833539,0.00845601084057862,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]","M6PR",2450
"24","ENSG00000003096",33.4175529967704,-0.767098077074215,0.378155093536429,-2.02852768661787,0.0425064205224988,0.065079209219536,"kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]","KLHL13",5331
"25","ENSG00000003137",167.118350518435,-2.20160522897433,0.223388502230007,-9.85549930724497,6.48933416176722e-23,5.9375355436549e-22,"cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]","CYP26B1",4556
"26","ENSG00000003147",957.792206343281,-0.735712560318608,0.0878498620754449,-8.37465811485034,5.53844176320497e-17,3.6622910998948e-16,"islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]","ICA1",2440
"27","ENSG00000003249",2850.29947717856,0.242798819936094,0.0622189675418353,3.90232801231937,9.52719303182515e-05,0.000227062151335097,"dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]","DBNDD1",2889
"28","ENSG00000003393",1195.63693176761,-0.269541507837053,0.0870454810240702,-3.09655946139833,0.00195780592124151,0.00384938584937548,"alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]","ALS2",9251
"29","ENSG00000003402",1542.10650821779,-0.485974139340832,0.0798021127009387,-6.08974026993543,1.13094015048663e-09,4.52237124058231e-09,"CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]","CFLAR",14612
"30","ENSG00000003436",271.650828814126,-2.23675811774773,0.227558713161184,-9.8293670529038,8.41459566406658e-23,7.66140108714314e-22,"tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]","TFPI",7690
"31","ENSG00000003509",355.696303255088,-0.199057123528998,0.134555420695881,-1.47936903990588,0.139041710004421,0.189384147322687,"NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]","NDUFAF7",2974
"32","ENSG00000003756",2557.81137515241,-0.030878333919195,0.0546039931551306,-0.565495893889468,0.571736516373476,0.639904533927848,"RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]","RBM5",5616
"33","ENSG00000003987",144.939318969276,-0.259806105212602,0.233815096600124,-1.11116052380881,0.266499259908758,0.334086305027155,"myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]","MTMR7",5110
"34","ENSG00000003989",5468.28633797261,-2.21547743403684,0.057086004969498,-38.8094671403368,0,0,"solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]","SLC7A2",7638
"35","ENSG00000004059",1542.8461285961,0.538592449295181,0.0779705786377714,6.90763694081744,4.92793183952561e-12,2.36062077081028e-11,"ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]","ARF5",1509
"36","ENSG00000004139",522.217171234896,0.761135317872104,0.103801740865405,7.3325872141107,2.25751461767568e-13,1.19921829139687e-12,"sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]","SARM1",10277
"37","ENSG00000004142",3572.50369067651,0.145131610979644,0.0387290410840287,3.74735874985282,0.00017870640971605,0.000410073573229287,"DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]","POLDIP2",2670
"38","ENSG00000004399",2482.32121544741,-0.0871167879877335,0.0682583004496753,-1.27628123486552,0.201856121158647,0.262606584480974,"plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]","PLXND1",6913
"39","ENSG00000004455",4289.42774593599,-0.464226420145117,0.0464224140595101,-10.0000491045126,1.52321511130792e-23,1.44129801956607e-22,"adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]","AK2",7687
"40","ENSG00000004478",20652.3963801854,0.45623447960988,0.0406873623522184,11.2131741463207,3.51362693034851e-29,4.24767155368037e-28,"FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]","FKBP4",3715
"41","ENSG00000004487",1888.05363961033,0.178246255504022,0.057108108398517,3.12120748703789,0.00180111082907815,0.00355903217401693,"lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]","KDM1A",5786
"42","ENSG00000004534",1509.26382382532,-0.0756071640805921,0.0781696186783612,-0.967219302830265,0.333434414559038,0.405958114602457,"RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]","RBM6",4324
"43","ENSG00000004660",271.199738199693,-0.484728060336119,0.126655467259939,-3.82713885805891,0.000129641388693091,0.000302713572593982,"calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]","CAMKK1",3898
"44","ENSG00000004700",965.860530159271,0.112599929573458,0.0768871726645753,1.46448263957736,0.143062123055476,0.19423032765196,"RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]","RECQL",3745
"45","ENSG00000004766",367.134484294054,-1.17567813559474,0.157923084326776,-7.4446249616175,9.72202096264383e-14,5.29848107717131e-13,"VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]","VPS50",5736
"46","ENSG00000004777",820.609928221591,0.524071789358176,0.294474196497483,1.77968662650772,0.0751272603143073,0.109336643200042,"Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]","ARHGAP33",4352
"47","ENSG00000004779",767.714221867913,0.0332873272095875,0.0701796602315782,0.474315878699701,0.635274670030231,0.695883914167391,"NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]","NDUFAB1",885
"48","ENSG00000004799",229.39828906474,-0.00371828221944858,0.149373076831409,-0.0248925863905531,0.980140640606783,0.984422619090966,"pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]","PDK4",3601
"49","ENSG00000004838",343.64017096245,0.714251780536705,0.103657727814861,6.89048270296257,5.56033876634817e-12,2.64700587706958e-11,"zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]","ZMYND10",1774
"50","ENSG00000004864",619.170513029084,-0.873923049628229,0.131222835475268,-6.65983970292227,2.74126399283795e-11,1.23884960731517e-10,"solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]","SLC25A13",3192
"51","ENSG00000004866",255.352709505042,0.27386622791515,0.122725822022377,2.23152897574576,0.0256461103682396,0.0411779944499296,"suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]","ST7",2899
"52","ENSG00000004897",1772.21614008427,-0.526853558831935,0.113051981391725,-4.66027708976094,3.15783983731353e-06,9.02437986870547e-06,"cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]","CDC27",5830
"53","ENSG00000004961",729.848212142371,0.417865748751471,0.0953325039107906,4.3832452900062,1.16924336354832e-05,3.12149858384235e-05,"holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]","HCCS",2312
"54","ENSG00000004975",1274.64485476946,-0.244813381394109,0.0626097029854831,-3.91015081880954,9.22385109913207e-05,0.000220235725858609,"dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]","DVL2",2989
"55","ENSG00000005001",44.9435351993244,0.383232527020809,0.303775069314976,1.26156675030974,0.207104726830284,0.268442363696397,"serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]","PRSS22",1769
"56","ENSG00000005007",3572.73394533241,0.0360474670811347,0.0482748081734493,0.746713833675273,0.455236317529574,0.529685152299826,"UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","UPF1",5328
